SAM System Power
0
0
0
0
0
0
0
744.594
1806.46
2840.2
3391.53
3642.39
3727.2
3593.72
3154.39
2478.56
1594.4
309.119
0
0
0
0
0
0
0
0
0
0
0
0
0
838.523
2070.99
2677.6
2972.49
2875.94
3419.04
3656.87
3228.7
2528.77
1580.3
526.845
0
0
0
0
0
0
0
0
0
0
0
0
0
793.95
2025.22
2778.96
3348.74
3316.19
3116.56
3033.18
2813.91
2271.47
1736.08
501.51
0
0
0
0
0
0
0
0
0
0
0
0
0
1223.08
1986.12
2337.29
3112.31
3682.68
3700.05
1273.2
1374.92
634.945
1235.94
522.827
0
0
0
0
0
0
0
0
0
0
0
0
0
817.017
1982.25
2759.91
3311.81
3629.17
3674.03
3399.03
2409.34
2500.49
1524.21
487.016
0
0
0
0
0
0
0
0
0
0
0
0
0
525.341
1952.27
2754.66
3352.7
3654.59
3437.25
2315.36
2978.31
2335.6
694.272
67.0294
0
0
0
0
0
0
0
0
0
0
0
0
0
816.844
1992.99
2850.18
3436.99
3756.1
3821.71
3628.04
3211.19
2521.1
1523.72
361.347
0
0
0
0
0
0
0
0
0
0
0
0
0
818.772
1883.5
2935.4
3367.69
3722.88
3851.19
3656.7
3210.65
2177.65
1620.79
374.72
0
0
0
0
0
0
0
0
0
0
0
0
0
834.598
2040.41
2888.65
3468.01
3581
3568.94
3387.22
3082.05
2102.16
1393.64
638.537
0
0
0
0
0
0
0
0
0
0
0
0
82.8333
872.19
2017.88
2809.87
3378.33
3701.36
3773.9
3548.19
3133.92
2524.98
1573.13
462.531
0
0
0
0
0
0
0
0
0
0
0
0
88.4058
868.593
2024.38
2822.96
3393.14
3691.78
3720.97
3566.95
3162.61
2480.95
1557.11
489.361
0
0
0
0
0
0
0
0
0
0
0
0
73.9446
723.25
1897.34
2798.51
3127.05
3724.41
3568.47
3603.39
3225.49
2598.55
1371.51
484.822
0
0
0
0
0
0
0
0
0
0
0
0
86.2287
880.466
2022.62
2794.38
3315.18
3674.98
3791.13
3558.89
3163.89
2518.64
1594.49
310.643
0
0
0
0
0
0
0
0
0
0
0
0
88.6408
917.344
2043.93
2870.95
3452.58
3737.62
3829.97
3628.87
3229.8
2628.01
1629.94
405.885
0
0
0
0
0
0
0
0
0
0
0
0
263.943
771.796
1461.82
1545.72
3052.82
2322.8
2819.86
2372.82
2429.12
799.162
362.431
428.597
0
0
0
0
0
0
0
0
0
0
0
0
20.5708
212.737
1001.29
557.99
413.386
459.888
431.649
460.866
737.054
548.036
259.715
283.807
0
0
0
0
0
0
0
0
0
0
0
0
317.161
1033.3
2299.56
3231.56
3878.94
4126.96
4292.06
4087.96
3618.78
2863.41
1821.05
574.86
0
0
0
0
0
0
0
0
0
0
0
0
300.341
1017.83
2200.88
3045.81
3635.97
3944.47
3992.91
3802.36
3342.86
2677.78
1703.13
561.367
0
0
0
0
0
0
0
0
0
0
0
0
285.203
986.079
2126.29
2980.99
3576.88
3924.7
3969.46
3712.06
3298.67
2613.34
1674.48
570.837
0
0
0
0
0
0
0
0
0
0
0
0
284.875
975.709
2115.14
2941.71
3505.12
3779.36
3645.57
3239.57
3111.21
1767.57
1598.81
455.65
0
0
0
0
0
0
0
0
0
0
0
0
289.234
988.585
2133.7
2743.14
2296.09
2441.72
2879.13
3365.64
2293.56
1693.26
1405.27
674.922
0
0
0
0
0
0
0
0
0
0
0
0
277.743
998.366
2085.3
2909.08
3372.71
3653.95
3564.04
3809.45
2609.64
1321.57
1558.12
651.073
0
0
0
0
0
0
0
0
0
0
0
0
315.356
1234.79
2074.44
2888.15
3248.53
3659.88
3519.18
3741.05
2849.41
2006.66
1248.46
672.199
0
0
0
0
0
0
0
0
0
0
0
0
261.982
1002.09
2136.22
2823.64
3548.91
3593.53
4003.36
3650.73
2040.5
1444.22
268.855
170.435
0
0
0
0
0
0
0
0
0
0
0
0
206.157
1019.41
2120.67
2928.82
3474.62
3821.53
3937.18
3560.82
2997.42
2122.56
1568.59
664.954
0
0
0
0
0
0
0
0
0
0
0
0
282.896
1015.53
2067.3
2825.25
3351.01
3647.58
3516.8
1173.14
1172.69
1129.62
1756.26
719.577
0
0
0
0
0
0
0
0
0
0
0
0
287.02
1036.62
2123.55
2880.37
3383.83
3726.41
3838.28
3673.73
3202.55
2539.96
1616.51
538.806
0
0
0
0
0
0
0
0
0
0
0
0
280.443
1069.54
2175.55
3024.13
3609.93
3913.46
3951.99
3729.98
3267.42
2562.56
1643.38
482.022
0
0
0
0
0
0
0
0
0
0
0
0
339.744
1185.29
1949.97
2290.84
3404.61
3415.39
3814.57
3572.76
3070.09
2481.42
1391.09
583.061
0
0
0
0
0
0
0
0
0
0
0
0
271.14
1245.36
1744.25
2577.8
2752.43
2963.27
2552.34
3161.52
3160.7
1748.35
1434.85
377.73
51.5793
0
0
0
0
0
0
0
0
0
0
0
263.248
1070.94
2021.58
2977.45
3491.56
3806.54
3451.75
3352.28
3166.77
2486.87
1572.51
519.736
36.6887
0
0
0
0
0
0
0
0
0
0
0
252.743
1034.38
2063.86
2844.34
3365.5
3637.43
3733.37
3585.88
3144.96
2464.32
1572.57
514.312
21.5972
0
0
0
0
0
0
0
0
0
0
0
289.929
1056.15
2041.14
2507.72
3364.9
3674.99
3677.19
3294.42
1923.33
1519.95
1533.58
446.946
59.8401
0
0
0
0
0
0
0
0
0
0
0
282.185
1093.36
2076
2826.6
3430.64
3705.92
3737.55
3546.11
3121.42
2483.87
1586.05
520.669
40.9998
0
0
0
0
0
0
0
0
0
0
0
253.174
1085.53
2124
2892.34
3347.63
3653.96
3700.71
3507
3089.18
2459.01
1561.32
654.534
51.3444
0
0
0
0
0
0
0
0
0
0
0
245.97
1069.56
2071.9
2853.13
3357.33
3614.28
3661.27
3469.69
3065.88
2427.74
1553.55
593.388
79.1773
0
0
0
0
0
0
0
0
0
0
0
241.173
1095.27
2124.82
2918.12
3411.41
3691.23
3652.7
3520.77
3128.45
2480.04
1574.03
518.132
48.7105
0
0
0
0
0
0
0
0
0
0
0
245.226
1083.53
2045.47
2809.94
3348.73
3599.77
3654.35
3495.69
3060.05
2393.48
1529
503.208
48.9497
0
0
0
0
0
0
0
0
0
0
0
226.507
1069.3
2060.51
2822.89
3403.38
3703.79
3684.02
3528.48
3223.99
2517.6
1602.47
521.675
54.3854
0
0
0
0
0
0
0
0
0
0
0
243.867
1111.04
2145.13
2893.61
3381.87
3642.65
3694.02
3145.96
1925.08
2370.91
1089.27
650.2
88.6247
0
0
0
0
0
0
0
0
0
0
0
472.131
1114.88
2085.76
2724.15
3349.97
3297.87
3356.35
3078.55
3085.02
2483.77
1550.15
502.887
76.782
0
0
0
0
0
0
0
0
0
0
0
245.817
1114.97
2091.29
2850.69
3363.76
3685.3
3747.61
3542.72
3112.26
2483
1291.63
375.862
49.1441
0
0
0
0
0
0
0
0
0
0
0
282.851
1143.8
1998.38
2793.64
3304.04
3639.52
3584.17
3138.56
2156.69
1036.01
1044.18
462.529
56.3513
0
0
0
0
0
0
0
0
0
0
0
78.9927
525.569
642.468
1979.99
1990.73
2366.88
1284.98
960.381
2180.65
1307.28
1349.09
446.972
51.9833
0
0
0
0
0
0
0
0
0
0
0
229.739
1107.1
2087.32
2823.56
3328.16
3587.89
3601.91
3523.42
1957.99
415.023
615.905
486.643
87.695
0
0
0
0
0
0
0
0
0
0
0
230.362
1131.48
2117.87
2894.38
3365.49
3627.88
3568.79
3447.67
3084.18
2446.45
1543.43
508.891
44.9292
0
0
0
0
0
0
0
0
0
0
0
229.734
1133.93
2158.36
2698.65
3000.48
3588.23
3681.47
3428.49
2850.71
2232.8
1570.72
499.446
45.3927
0
0
0
0
0
0
0
0
0
0
0
351.145
1136.63
2011.66
2870.58
3377.61
3655.86
3750.86
3568.21
3089.82
2412.69
1543.58
454.329
63.423
0
0
0
0
0
0
0
0
0
0
0
213.686
1123.06
2093.94
2845.78
3372.58
3741.75
3804.5
3625.41
3180.11
2471.47
1551.34
510.236
35.4241
0
0
0
0
0
0
0
0
0
0
0
236.722
1143.88
2129.35
2868.69
3407.25
3717.27
3763.02
3671.61
3165.13
2501.48
1478.16
461.425
76.4711
0
0
0
0
0
0
0
0
0
0
0
228.369
1171.79
2188.7
2975.65
3464.96
3753.55
3756.7
3546.39
3090.54
2426.37
1517.9
366.537
54.8094
0
0
0
0
0
0
0
0
0
0
0
364.93
1453.77
2182.21
2708.66
2034.7
2289.45
3240.71
2945.68
997.868
1897.81
1501.6
515.85
48.9781
0
0
0
0
0
0
0
0
0
0
0
277.006
1141.51
2170.49
2932
3417.89
3691.28
3735.83
3577.18
3114.18
2435.54
1509.24
502.583
45.0692
0
0
0
0
0
0
0
0
0
0
0
223.987
1186.69
2168.92
2913.06
3437.49
3741.62
3822.98
3609.63
3165.41
2478.11
1096.17
515.769
48.351
0
0
0
0
0
0
0
0
0
0
0
230
1236.37
2265.24
3016.4
3507.64
3747.1
3776.11
3524.45
3132.69
2406.35
1484.68
473.422
87.8621
0
0
0
0
0
0
0
0
0
0
0
220.088
1175.13
2164.88
2870.39
3396.82
3691.72
3543.24
3542.54
2994.33
2210.56
1531.59
390.753
80.9217
0
0
0
0
0
0
0
0
0
0
0
240.47
1169.09
2126.4
2872.34
3404.48
3682.82
3730.77
3548.63
3076.7
2437.91
1519.71
503.797
64.9909
0
0
0
0
0
0
0
0
0
0
85.3926
270.15
597.552
1608.8
2351.12
3538.43
3727.4
3915.71
3724.15
2864.87
2494.42
1577.2
503.392
59.9666
0
0
0
0
0
0
0
0
0
0
54.0853
234.168
1194.05
2210.52
3001.66
3537.92
3805.08
3797.52
3596.19
3123.07
2483.37
1510.56
467.209
46.7431
0
0
0
0
0
0
0
0
0
0
48.1792
224.237
1165.5
2145.81
2854.45
3384.28
3643.84
3712.79
3504.8
3003.89
2014.86
1046.64
328.153
48.4799
0
0
0
0
0
0
0
0
0
0
51.6063
222.654
1147.16
2091.51
2837.84
3373.48
3651.52
3769.98
3517.51
3070.87
2081.66
1061.83
530.203
54.4579
0
0
0
0
0
0
0
0
0
0
55.8297
244.033
1145.01
2062.34
2749.4
3228.01
3479.08
3499.43
3331.16
2910.15
1796.71
732.63
327.252
71.4224
0
0
0
0
0
0
0
0
0
0
109.541
277.331
1138.73
1927.18
2765.22
3243.14
3484.26
3532.11
3103.34
2956.03
2767.69
1509.4
394.755
17.8368
0
0
0
0
0
0
0
0
0
0
103.696
383.515
1096.61
1479.6
1645.71
1354.68
3149.18
1304.91
1678.45
1633.64
1858.18
248.607
61.6889
28.7149
0
0
0
0
0
0
0
0
0
0
63.8673
254.955
964.125
1587.26
2550.41
3142.83
3540.76
3646.92
3671.32
2203.49
1206.92
585.071
0
0
0
0
0
0
0
0
0
0
0
0
99.6872
325.177
1383.29
1539.41
2749.2
3233.6
3486.57
3514.32
3307.56
2944.45
2137.6
1467.31
162.435
19.1481
0
0
0
0
0
0
0
0
0
0
53.1832
244.273
1132.21
2037.77
2733.93
3198.74
3508.6
3564.99
3365.72
2980.23
2298.83
1416.94
387.69
69.1704
0
0
0
0
0
0
0
0
0
0
58.5495
256.591
1145.97
2052.78
2760.98
3269.49
3546.68
3583.22
3392.96
2765.91
1242.95
1120.58
467.861
51.7771
0
0
0
0
0
0
0
0
0
0
157.188
398.46
1137.28
2139.39
2752.98
3305.95
3461.92
3478.19
3412.35
2445.07
1145.29
1298.36
610.101
50.4018
0
0
0
0
0
0
0
0
0
0
11.8728
9.88351
259.829
1367.87
2599.08
3224.92
3343.18
3444.5
3168.79
2815.54
2169.77
1454.18
429.214
40.9778
0
0
0
0
0
0
0
0
0
0
51.7366
255.541
1168.31
2095.05
2805.55
3309.82
3563.1
3570.19
3326.79
2871.15
2220.76
1355.83
410.336
43.0837
0
0
0
0
0
0
0
0
0
0
57.9233
264.556
1181.85
2092.41
2780.31
3135.69
3488.93
3529.8
3312.16
2912.03
2249.82
1380.41
434.308
78.7723
0
0
0
0
0
0
0
0
0
0
52.3212
263.47
1212.3
2168.14
2877.77
3332.11
3631.59
3676.81
3500.56
3048.3
2353.37
1434.72
422.007
41.5513
0
0
0
0
0
0
0
0
0
0
46.9922
257.041
1229.61
2179.61
2890.96
3407.81
3694.17
3722.75
3448.1
3025.67
2351.87
1406.67
427.714
52.4344
0
0
0
0
0
0
0
0
0
0
68.5543
315.046
1272.06
2255.84
3037.32
3584.94
3862.89
3863.73
3581.02
3076.94
2333.8
1424.29
477.841
149.244
0
0
0
0
0
0
0
0
0
0
88.9033
347.525
1207.22
2131.63
2839.04
3329.71
3588.85
3679.04
3064.58
1360.86
1404.75
1085.46
552
116.391
0
0
0
0
0
0
0
0
0
0
73.8306
306.703
1183.36
2089.78
2796.8
3249.34
3503.07
3556.68
3257.61
894.768
97.5872
168.987
137.332
35.1064
0
0
0
0
0
0
0
0
0
0
76.8806
310.09
1163.67
2074.73
2769.9
3264.38
3524.37
3570.52
3408.8
1873.22
541.586
174.366
365.599
135.404
0
0
0
0
0
0
0
0
0
0
60.09
307.264
1146.23
1871.76
2956.9
1703.17
2149.84
3519.38
3336.69
2536.8
1543.99
1080.5
320.196
132.846
0
0
0
0
0
0
0
0
0
0
63.1581
292.035
1163.62
2047.38
2753.02
3243.82
3500.29
3522.15
3067.26
1676.42
1190.59
1262.63
473.985
77.2421
0
0
0
0
0
0
0
0
0
0
58.2884
292.682
1189.94
2103.43
2836.38
3313.08
3519.03
3526.08
3336.58
2886.57
2197.6
1344.69
406.737
58.4844
0
0
0
0
0
0
0
0
0
0
78.4824
378.527
1042.94
1815.98
2539.37
3129.85
3494.4
3498.76
3304.02
2835.91
3192.21
1300.05
429.816
91.3417
0
0
0
0
0
0
0
0
0
0
74.1366
345.809
1155.9
1977.56
2664.11
3256.48
3446.69
3901.41
3210.36
2816.25
2181.47
1331.24
417.522
78.0982
0
0
0
0
0
0
0
0
0
0
65.3963
313.93
1201.06
2107.88
2771.81
3226.61
3462.96
3470.29
3275.84
2845.9
2171.08
1296.21
432.216
81.6702
0
0
0
0
0
0
0
0
0
0
59.576
319.412
1125.87
2068.73
2721.8
3222.98
3486.91
3445.77
3314.79
2822.83
2156.89
1281.31
338.627
84.2548
0
0
0
0
0
0
0
0
0
0
44.5565
291.604
1150.21
1761.1
2757.15
3222.32
3482.24
3517.63
3287.14
2865.2
1343.82
1228.35
458.286
142.774
0
0
0
0
0
0
0
0
0
0
64.6023
324.917
1171.17
2021.98
2636.45
3094.29
3346.27
3374.08
3311.96
388.921
968.492
1506.49
394.93
122.383
0
0
0
0
0
0
0
0
0
0
101.339
450.345
1165.49
1994.64
2490.14
3074.75
3358.38
3371.3
3160.58
2760.73
2118.54
552.903
644.786
140.77
0
0
0
0
0
0
0
0
0
0
52.2365
293.307
1150.07
1994.56
2727.43
3049.47
3334.21
3420.12
2586.56
2355.57
2173.82
719.993
609.625
111.595
0
0
0
0
0
0
0
0
0
0
59.245
335.035
1120.5
1677.85
925.233
853.604
1787.44
2335.35
1914.69
1108.63
1217.75
991.034
428.649
124.462
0
0
0
0
0
0
0
0
0
0
52.3224
310.422
1191.13
2093.02
2798.35
3151.91
2494.71
3430.82
3275.76
2827.23
2154.62
1290.25
402.982
144.486
0
0
0
0
0
0
0
0
0
0
82.1152
442.421
1210.75
2016.96
2687.61
3133.96
3338.84
3295.88
3132.27
2774.76
2192.63
1090.92
334.852
53.4937
0
0
0
0
0
0
0
0
0
0
66.3164
399.141
1209.09
2025.34
2657.71
3154.45
3205.29
3454.51
3195.78
2081.36
2199.05
1255.49
351.273
81.2472
0
0
0
0
0
0
0
0
0
0
42.5389
287.41
1155.18
2022.81
2673.42
3136.85
3362.09
3368.32
3176.06
2746.95
2100.49
1251.37
357.36
59.1904
0
0
0
0
0
0
0
0
0
0
50.6276
302.023
1151.48
1998.78
2668.64
3161.57
3416.49
3418.39
3179.15
2740.84
2079.95
1231.37
349.899
58.5668
0
0
0
0
0
0
0
0
0
0
64.1765
367.702
1132.14
2006
2616.14
3039.55
3300.76
3063.93
3398.73
2618.09
1969.2
1380.33
411.335
139.448
0
0
0
0
0
0
0
0
0
0
57.104
249.566
1148.77
2011.59
2681.71
3099.6
3316.1
3202.35
2898.83
2714.02
1273.38
1037.45
290.673
68.9148
0
0
0
0
0
0
0
0
0
0
43.0725
234.074
1110.46
1973.31
2670.3
3064.44
2909.74
2916.58
3053.77
2784.8
2047.32
1309.47
355.127
83.8508
0
0
0
0
0
0
0
0
0
0
42.6555
279.366
1110.5
1928.1
2587.18
3060.81
3305.38
3328.19
3133.79
2509.04
2189.96
1316.59
420.178
75.1039
0
0
0
0
0
0
0
0
0
0
45.4637
239.997
1152.68
2028.24
2706.56
3180.38
3409.25
3448.95
3269.71
2925.13
1902.86
845.56
531.093
93.4303
0
0
0
0
0
0
0
0
0
0
45.3181
371.123
1007.49
1485.78
2243.14
3293.95
3357.71
2636.7
3009.29
2524.27
2100.91
1017.59
369.27
90.6729
0
0
0
0
0
0
0
0
0
0
36.4192
283.932
1159.76
2047.49
2696.42
3068.31
3303.45
3328.26
3052.09
2777.78
1774.98
1304.25
376.568
56.1285
0
0
0
0
0
0
0
0
0
0
44.3855
294.299
1139.07
1992.19
2684.6
3136.44
3337.71
3333.38
3094.66
2534.76
2043.24
1086.51
378.472
92.1425
0
0
0
0
0
0
0
0
0
0
103.22
387.585
1082.19
1740.1
2164.37
2825.63
3303.49
3308.63
3105.56
2675.72
2039.99
1212.98
333.835
69.7299
0
0
0
0
0
0
0
0
0
0
35.3915
271.766
1124.72
1987.62
2649.18
3103.94
3314.6
3314.14
3117.55
2684.6
2040.49
1204.92
328.823
51.6839
0
0
0
0
0
0
0
0
0
0
69.2832
468.853
1143.64
1191.3
2683.3
3133.69
2927.03
3423.31
3014.12
2558.59
1019.74
1092.6
396.642
74.9434
0
0
0
0
0
0
0
0
0
0
72.9721
269.226
461.342
744.848
1979.22
2950.31
2422.32
2399.7
2661.61
2132.09
227.398
264.766
291.336
63.7569
0
0
0
0
0
0
0
0
0
0
77.4734
380.496
516.348
1161.38
2446.59
2787.23
2667.47
2422.06
1685.72
1532.97
1180.63
793.911
486.983
149.086
0
0
0
0
0
0
0
0
0
0
87.1426
353.521
663.257
953.045
1578.7
1832.79
1039.33
3077.67
2917.35
2338.22
976.631
369.319
51.647
148.922
9.73452
0
0
0
0
0
0
0
0
0
64.7069
319.79
983.392
1721.13
1494.73
3030.08
3282.96
3023.29
2865.48
2632.77
2182.54
1350.1
422.47
227.326
0
0
0
0
0
0
0
0
0
0
21.2375
287.296
1106.41
1877.94
2459.86
2837.65
3399.48
2163.01
2894.48
2623.85
1998.5
817.319
214.823
115.67
0
0
0
0
0
0
0
0
0
0
36.0451
214.942
1052.65
1700.42
2424.44
2586.01
2996.61
3073.42
3059.25
2629.67
1986.77
915.681
299.048
64.4286
0
0
0
0
0
0
0
0
0
0
29.2234
263.475
1104.56
1960
2665.94
2990.49
3239.18
3273.98
3060.87
2693.7
1931.98
1199.28
272.601
53.1611
0
0
0
0
0
0
0
0
0
0
34.8341
386.818
1078.59
1926.87
2542.65
2982.79
3201.53
3240.38
3060.44
2634.63
2005.85
1129.27
331.323
45.4239
0
0
0
0
0
0
0
0
0
0
32.5495
257.782
1055.59
1874.09
2525.79
2955.78
3165.01
3094.84
1657.05
994.757
1626.65
840.909
414.724
66.7049
0
0
0
0
0
0
0
0
0
0
23.8342
266.099
862.432
1852.54
2516.06
2993.4
3414.39
721.255
734.494
2292.51
1093.01
546.077
383.931
89.3341
0
0
0
0
0
0
0
0
0
0
47.3104
291.362
412.959
869.947
1823.15
2245
3268.77
2847.98
2830.8
2155.79
474.777
864.579
224.101
9.41248
0
0
0
0
0
0
0
0
0
0
23.2111
232.974
925.717
1789.37
2505.37
2948.7
3193.28
3212.92
1682.3
199.922
137.138
425.029
290.638
62.3221
0
0
0
0
0
0
0
0
0
0
39.502
238.21
746.243
1376.21
1411.25
1585.91
2351.67
2640.17
1999.93
1579.12
562.636
631.145
238.745
22.6933
0
0
0
0
0
0
0
0
0
0
25.184
242.832
872.188
1835.3
1993.66
2970.52
3099.51
1830.06
1539.44
929.806
653.244
514.186
65.4488
13.4222
0
0
0
0
0
0
0
0
0
0
6.42645
211.802
385.623
744.153
1437.53
1310.73
1187.23
1310.94
3116.51
2406.68
2114.31
1197.04
363.222
67.5163
0
0
0
0
0
0
0
0
0
0
10.8263
283.349
866.235
1817.27
2449.99
2867.7
3088.64
3116.51
2919.72
2532.3
908.455
167.483
251.465
180.783
0
0
0
0
0
0
0
0
0
0
20.4035
231.904
1030.88
1846.08
2495.31
2928.09
3128.69
3194.45
2940.78
2558.51
1852.57
1032.43
407.591
62.8232
0
0
0
0
0
0
0
0
0
0
18.5974
233.06
1033.5
1867.67
2523.01
2965.9
3190.62
3179.67
2961.84
2593.44
1970.9
1170.02
333.999
49.4698
0
0
0
0
0
0
0
0
0
0
19.9966
235.56
1014.47
1829.78
2448.97
2889.25
3113.01
3118.19
2923.47
2567.03
2091.48
1269.98
55.291
26.6009
5.08984
0
0
0
0
0
0
0
0
0
39.8522
290.33
884.988
1624.76
2440.86
2855.55
3062.33
3103.1
2913.65
2498.98
1933.73
911.665
222.718
32.1444
0
0
0
0
0
0
0
0
0
0
22.3241
236.607
957.122
1736.2
2381.59
2549.23
2033.52
1440.03
1812.53
1618.65
250.761
17.3331
0
32.8848
0
0
0
0
0
0
0
0
0
0
19.6223
230.424
977.82
1771.83
2383.42
2803.95
3002.16
2952.94
2586.94
1313.47
1801
670.969
138.171
66.4861
0
0
0
0
0
0
0
0
0
0
39.469
401.749
763.125
1693.63
2407.35
2900.53
3117.44
3119.14
2933.13
2557.61
1442.9
1151.59
376.315
82.6474
0
0
0
0
0
0
0
0
0
0
9.15817
209.127
548.577
1443.64
2424.53
2687.99
2049.99
1622.5
1340.95
1575.97
1446.54
488.158
166.322
35.7669
0
0
0
0
0
0
0
0
0
0
18.729
227.023
979.722
1821.79
2492.91
2942.99
3162.79
3182.44
3000.83
2597.38
1853.16
957.461
264.044
67.8615
0
0
0
0
0
0
0
0
0
0
14.1711
238.945
1060
1913.9
2084.25
2776.24
2461.96
996.83
1061.37
1474.03
665.962
666.014
404.265
59.3781
0
0
0
0
0
0
0
0
0
0
11.7012
210.222
997.538
1835.5
2489.9
2909.54
3142.96
3178.09
2975.8
2573.68
1966.11
1170.6
247.933
38.4945
0
0
0
0
0
0
0
0
0
0
27.9468
320.028
697.149
1801.86
2461.33
2898.33
3101.61
3116.28
2942.3
2558.5
1605.23
1071.82
294.126
60.3766
0
0
0
0
0
0
0
0
0
0
12.5397
129.624
986.847
1817.94
2473.3
2886.81
3152.77
2834.8
2328.6
1222.95
1626.01
946.169
414.692
64.5754
0
0
0
0
0
0
0
0
0
0
12.6529
208.468
989.846
1793.63
2421.08
3017.3
2542.26
2656.47
1619.93
2121.61
2058.53
931.68
467.859
36.4484
0
0
0
0
0
0
0
0
0
0
14.6094
228.506
882.174
1420.96
2475.85
2927.93
2903.56
3114.28
3006.96
2586.03
1930.85
409.379
3.99259
0
0
0
0
0
0
0
0
0
0
0
8.09082
194.786
936.351
1769.45
2428.59
2792.83
3120.39
3044.07
2722.09
2126.69
2041.92
1149.73
308.473
21.6105
0
0
0
0
0
0
0
0
0
0
5.89139
195.412
939.025
1086.95
2371.72
2854.55
3044.33
3161.64
2525.06
1287.27
777.518
616.819
314.182
40.8677
0
0
0
0
0
0
0
0
0
0
7.83181
192.715
